id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
159,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Formatted I/O Statement,Input Output,1,Var1 var2 varn - are the arguments or variable in which the data is going to be accepted,medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
160,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Formatted I/O Statement,,1,"program to print the sum of two number #include<stdio.h> #include<conio.h> void main() { int a, b, c; a=6; b=8; c=a+b; printf(""sum of two number is %d\n"",c); getch(); }",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
161,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,Control statement,1,‘C' language provides the following conditional (decision making) statements Nested if ….else statement If…else ladder The if statement,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
162,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,1,"If there are more than three alternatives and indentation is not consistent, it may be different for you to determine the logical structure of the if statement",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
163,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,2,"The following Program illustrate the useof IF with multiple statement. #include<stdio.h> void main() { int i; printf(""enter the number less than 10…""); scanf(""%d"",&i); if(i<=10) { printf(""%d"", i); printf(""\n the entered number %d is less than 10"",i); } }",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
164,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,Output:,1,Enter the number less than 10….5 The entered number 5 is less than 10 The if ….else statement,medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
165,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,Enter two values:45 78,1,biggest of two numbers is 78 biggest of two numbers(using else) is 78 Nested if …,low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
166,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,3,if(condition 1) { statement 1; } elseif(condition 2) { statement 2; } elseif(condition 3) { statement 3; } else {,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
167,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,1,"The assignment, incrementation or decrementation and condition checking is done in for statement only, where as other control structures are not offered all these features in one statements",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
168,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,2,"Program to print n numbers using for…..loop structure. #include<stdio.h> #include<conio.h> void main() { int i, n; clrscr(); printf(""Enter the number:""); scanf(""%d"",&n); for(i=0;i<n;i++) { printf(""the numbers are %d\n"",i); } getch(); } Output:",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
169,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,Enter the number: 6,1,The numbers are 0 The numbers are 1 The numbers are 2 The numbers are 3 The numbers are 4 The numbers are 5 The for loop,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
170,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,Enter the number: 3,1,The numbers are 0 The numbers are 1 The numbers are 2 The switch() Statement,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
171,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,3,By mistake if no break statements are given all the cases following it are executed,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
172,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,Case ‘/':,1,"c=a/b; break; } printf(""Result is %d\n"",c); getch(); } Output: Calculation code + ADD - SUB * MUL",high,3,"This chunk is important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
173,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,/ DIV,1,The control then automatically goes to the first statement after the loop or block the break can be associated with all conditional statement,very_high,4,This chunk is very important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
174,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Introduction,Output: 4,1,Declaration of an array is done as follows int a[5]; It tells the compiles that a is an integer type of array and can store 5 integers,very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
