id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
186,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,1,"strcat(string1,string2); String 1 and String 2 are character type arrays or string constants. when the above logo function is executed string 2 is combined with stirng",Initialization of string,Syntax Description,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
187,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,1,String length of ABI is 3 String length of SHEK is 4 (2) The strcpy() function This function is used to copy the contents of one string to another and it almost works like string assignment operate,Initialization of string,Output:,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
188,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,1,"(3) The strcat() function: The strcat() function is used to concatenate or combine, two strings together and forms a new concatenated string",Initialization of string,Source string is ABI,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
189,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,1,"strcat(""ABI"", ""SHEK""); yields ABISHEK. char str1=""ABI"" char str2=""SHEK"" strcat(str1,str2) yields ABISHEK (4) The strcmp() function: This is a function which compares two strings a comparison of two strings can be made up to certain specified length Strcmp(source, target, argument); where, argument is number of characters up to which the comparison is to be made write a program to compare two string up to specified length",Initialization of string,Example,arrays_strings_pointers,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
190,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,1,Enter length up to which comparison is to be made: 2 The two strings are identified up to2 characters (5) The strrev() function: The strrev() function is used to reverse a string,Initialization of string,Enter string (2): HE MAN,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
191,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,1,A pointer is a memory variable that stores a memory address It can have any name than is legal for another variable and it is declared in the same fashion like other variable but it is always denoted by ‘*' operator,Definition of pointer,,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
192,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,1,"(5) When a pointer is dereferencing, the indirection operator indicates that the value stored in the pointer at that memory location is to be accessed rather than address itself",Definition of pointer,Pointer Declaration,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
193,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,2,"Write a program to add two numbers through variables and their pointers. #include<stdio.h> #include<conio.h> #include<string.h> void main() { inta,b,c,d,*ap,*bp; clrscr(); printf(""Enter Two Numbers:""); scanf(""%d%d"", &a,&b); ap=&a; bp=&b; c=a+b; d=*ap+*bp; printf(""\n sum of A & B using variables:%d"", c); printf(""\n sum of A & B using pointer:%d"", d); getch(); } Output:",Definition of pointer,,definition,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
194,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,1,sum of A & B using variables: 12 sum of A & B using pointer: 12,Definition of pointer,Enter two numbers: 8 4,definition,medium,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
195,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Arithmetic Operations with Pointer,1,Increase decrease prefix and postfix operations can be performed with the help of the pointer,Arithmetic Operations with Pointer,,control_flow,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
196,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,1,"Here, struct- type is known as tag The struct declaration is enclosed within a pair of curly braces",Structure And Union,Declaration and Initialization of Structures:,arrays_strings_pointers,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
197,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,1,"Declaration and initialization of structure struct book1 bk1; The above line creates variable bk of type book and it reserves a total of 36 bytes (30 bytes for book (30), 2 bytes for integer and 4 bytes for float Through bk1, all the three members of structure can be accessed",Structure And Union,,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
198,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union,1,"It contains a number of members like structure but it holds only one object at a time union also contains members of types int, float, long, arrays, pointers and so on",Union,Union union_name,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
199,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union,1,"Write a program to find size of union and number of bytes reserved for it. #include<stdio.h> #include<conio.h> #include<string.h> void main() { union result() { int marks; char grade; }; struct res { char name; int age; union result perf; }data; clrscr(); printf(""Size of union:%d\n"",sizeof(data.perf)); printf(""\n Size of structure:%d\n"", sizeof(data)); getch(); } Output: Size of union: 2 Size of structure: 19",Union,,c_program_structure,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
200,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union of structures,1,A union can be nested within another union We can also create structure in a union or vice versa,Union of structures,,arrays_strings_pointers,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
201,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union of structures,2,"Write a program to use structure within union Display the contents of structure element. #include<stdio.h> #include<conio.h> void main() { struct x { float f; char p[2]; }; union z { struct x set; }; union=st; st.set.f=5.5; st.set.p[0]=65; st.set.p[1]=66; clrscr(); printf(""\n %f"",st.set.f); printf(""\n %c"",st.set.p[0]); printf(""\n %c"",st.set.p[1]); getch(); }",Union of structures,,c_program_structure,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
202,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,User Defined Functions,1,A function is a self - contained block or a sub-program of one or more statement that performs a special task when called,User Defined Functions,Definition of function,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
203,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,1,(a) Declaration of functions Function is declared as per format give below function_name(argument/permanent list) argument declaration; { local variable declaration; statement1; statement2; return(value); },Declaration of Function and Function Prototypes,,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
204,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,1,"Actual Argument ………… } abc(l, k, j) Function definition { Return Value ………. ………. return1; }",Declaration of Function and Function Prototypes,Working of functions:,definition,medium,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
205,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,1,"The arguments of called function are formal arguments Variable l,k and j are formal arguments",Declaration of Function and Function Prototypes,Formal arguments,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
206,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,1,"sum (int a, int b) where, sum () is a user - defined function and a and b are integer variable arguments the function name must be ended by a semi colent(;)",Declaration of Function and Function Prototypes,Function name,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
207,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Declaration of Function and Function Prototypes,1,"The argument list means variable names enclosed within the parenthesis They must be separated by a comma(,)",Declaration of Function and Function Prototypes,Argument / Parameter list,c_data_types,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
