id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,key_points,flashcards_json,summary_style,difficulty_level,quality_label,notes
134,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,"Example: +x, -y",1,"(c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5, B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5, B=3.5",(c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5 | B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5,"[{""front"": ""Which point best describes Example: +x, -y?"", ""back"": ""(c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5""}, {""front"": ""What is a key fact about Example: +x, -y?"", ""back"": ""B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
135,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Relational Operators,"Syntax: AE, relational operator AE2",1,"Description: AE, &AE2 are constants or an expression variables Example: a>2 yields true, which is equal to 1","Description: AE, &AE2 are constants or an expression variables Example: a>2 yields true, which is equal to 1","[{""front"": ""What is a key fact about Syntax: AE, relational operator AE2?"", ""back"": ""Description: AE, &AE2 are constants or an expression variables Example: a>2 yields true, which is equal to 1""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
136,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Relational Operators,Expression Interpretation Value,1,a<b True 1 (a+b)>=c True 1 (b+c)>(a+5) False 0 c!=3 False 0 b==2 True 1 The value of relational expression is either one or zero,A<b True 1 (a+b)>=c True 1 (b+c)>(a+5) False 0 c!=3 False 0 b==2 True 1 The value of,"[{""front"": ""What is a key fact about Expression Interpretation Value?"", ""back"": ""A<b True 1 (a+b)>=c True 1 (b+c)>(a+5) False 0 c!=3 False 0 b==2 True 1 The value of""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
137,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Relational Operators,,1,Program to use various relational operators and display their return value. /*Program to use various relational operators*/ #include<stdio.h> #include<conio.h>,Program to use various relational operators | Display their return value. /*Program to use various relational operators*/ #include<stdio.h> #include<conio.h>,"[{""front"": ""What should a student remember about Relational Operators?"", ""back"": ""Program to use various relational operators""}, {""front"": ""What should a student remember about Relational Operators?"", ""back"": ""Display their return value. /*Program to use various relational operators*/ #include<stdio.h> #include<conio.h>""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
138,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Logical Operators,Operator Meaning Example Return value,1,Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,"[{""front"": ""What is Operator Meaning Example Return value used for?"", ""back"": ""Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
139,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Logical Operators,Output:,1,"Enter values of c1, c2 and c3: 45 32 98 c1 is greater than c2 c1 is less than c2 or c3 or both",C3: 45 32 98 c1 is greater than c2 c1 is less than c2 or c3 or both,"[{""front"": ""What should a student remember about Output:?"", ""back"": ""C3: 45 32 98 c1 is greater than c2 c1 is less than c2 or c3 or both""}]",concise,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
140,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Assignment operator,,1,Assignment operator are used to assign a value or an expression or a value of a variable to another variable Syntax: variable=expression (or) value,Assignment operator are used to assign a value or an expression or a value of a variable to,"[{""front"": ""What is Assignment operator used for?"", ""back"": ""Assignment operator are used to assign a value or an expression or a value of a variable to""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
141,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Assignment operator,Example : x=10;,1,"x=a+b; x=y; Program to demonstrate assignment operator. #include<stdio.h> #include<conio.h> void main() { int i,j,k; clrscr(); k=(i=4,j=5); printf(""\n k is %d"",k); getch(); } Output: K=5","Program to demonstrate assignment operator. #include<stdio.h> #include<conio.h> void main() { int i,j,k","[{""front"": ""What is a key fact about Example : x=10;?"", ""back"": ""Program to demonstrate assignment operator. #include<stdio.h> #include<conio.h> void main() { int i,j,k""}]",study_friendly,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
142,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Increment and Decrement Operator,Operators Meaning,1,++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables. ‘-‘subtract one from the variables,++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables,"[{""front"": ""What is a key fact about Operators Meaning?"", ""back"": ""++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
143,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Conditional operator (or) ternary operator syntax:,Syntax : Condition? exp1:exp2;,1,"Description: The ‘?:' operator act as a ternary operator, it first evaluate the condition, it it is true then the ‘exp1' is evaluated, if the condition is false then the ‘exp2' is evaluated.It checks the condition logo if it is true, then the value of ‘a' is stored in ‘big' otherwise the value of ‘b' is stored in ‘big' Program using conditional operator. #include<stdio.h> #include<conio.h> void main() { int a=5, b=3, big; big=a.b?a:b; printf(""big is….%d"", big); }",Syntax : Condition? exp1:exp2; is a key idea in Conditional operator (or) ternary operator syntax | Description: The ‘?:' operator act as a ternary operator | It first evaluate the condition | It it is true then the ‘exp1' is evaluated,"[{""front"": ""What should a student remember about Syntax : Condition? exp1:exp2;?"", ""back"": ""Syntax : Condition? exp1:exp2; is a key idea in Conditional operator (or) ternary operator syntax""}, {""front"": ""Which point best describes Syntax : Condition? exp1:exp2;?"", ""back"": ""Description: The ‘?:' operator act as a ternary operator""}, {""front"": ""Which point best describes Syntax : Condition? exp1:exp2;?"", ""back"": ""It first evaluate the condition""}]",concise,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
144,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Conditional operator (or) ternary operator syntax:,Output:,1,"big is…5 It check the condition ‘a>b' if it is true, then the value of ‘a' is stored in ‘big' otherwise the value of ‘b' is stored in ‘big'",Big is…5 It check the condition ‘a>b' if it is true | Then the value of ‘a' is stored in ‘big' otherwise the value of ‘b' is stored in ‘big',"[{""front"": ""Which point best describes Output:?"", ""back"": ""Big is…5 It check the condition ‘a>b' if it is true""}, {""front"": ""Which point best describes Output:?"", ""back"": ""Then the value of ‘a' is stored in ‘big' otherwise the value of ‘b' is stored in ‘big'""}]",plain,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
